File,Plate No,Plate ID,Trial,Day,PoreSize,MilkType,PlateType,Concentration,Count Used,Counted Colonies,Total Count,Dilution,Dilution Factor,Notes,Timestamp,Date/Time,Mode,Reduced Rgn,Samp Volume,Area Mult,Low Count,High Count,Results Group Name,Plate Id,Method,Colony Class,Counted Volume,Comments,Inoculated Volume,Inoculation mode,"Input Values: (Tr. to Back, Plate Diam, min Diam)",Excluded Area,Concentrationsphere,UTC Created Time,Count From Automatic Process,Operator,Device SN,Spreader,Column,Flag,Red,Blue,Violet,White,Yellow,Green,Other,Avg Diam,User ID,Source,Input,Min Size,Max Size,Plater,Shutter,Light,Light Col,Grid,Grid Area
MF2_RawMilk.csv,,,2,0,0.8,rawskim,MSC,204,,204,,0,1,,Wed Dec 15 15:03:53 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.84070909,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.3,15.9290905,,Wed Dec 15 20:03:53 EST 2021,6,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:52:50 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:52:50 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:52:38 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:52:38 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:52:25 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:52:25 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:52:11 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:52:11 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:51:34 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:51:34 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:51:21 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:51:21 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:51:09 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:51:09 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:50:57 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:50:57 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:50:43 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:50:43 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,0.8,rawskim,PSC,0,,0,,0,1,,Sun Dec 19 09:50:27 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,20 ;85.0 ;3.8,15.80733681,,Sun Dec 19 14:50:27 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,2,,2,,0,1,,Tue Dec 14 13:45:53 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:45:53 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:45:13 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:45:13 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:44:47 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:44:47 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:44:24 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:44:24 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:44:04 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:44:04 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:43:41 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:43:41 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:43:13 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:43:13 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:42:46 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:42:46 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:42:15 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:42:15 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,MSC,0,,0,,0,1,,Tue Dec 14 13:40:27 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:40:27 EST 2021,11,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:31:37 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:31:37 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:30:55 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:30:55 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:29:41 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:29:41 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:29:23 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:29:23 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:29:10 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:29:10 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:28:58 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:28:58 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:28:46 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:28:46 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:28:33 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:28:33 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:28:22 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:28:22 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,mfskim,PSC,0,,0,,0,1,,Sun Dec 19 09:28:09 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,40 ;85.0 ;1.3,15.80733681,,Sun Dec 19 14:28:09 EST 2021,20,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,1,,1,,0,1,,Sun Dec 19 10:20:28 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:20:28 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,26,,26,,0,1,,Sun Dec 19 10:19:56 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:19:56 EST 2021,7,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,28,,28,,0,1,,Sun Dec 19 10:19:26 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:19:26 EST 2021,8,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,19,,19,,0,1,,Sun Dec 19 10:18:44 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:18:44 EST 2021,1,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,19,,19,,0,1,,Sun Dec 19 10:18:08 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:18:08 EST 2021,1,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,12,,12,,0,1,,Sun Dec 19 10:17:38 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:17:38 EST 2021,3,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,24,,24,,0,1,,Sun Dec 19 10:17:05 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:17:05 EST 2021,2,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,13,,13,,0,1,,Sun Dec 19 10:16:26 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:16:26 EST 2021,1,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,10,,10,,0,1,,Sun Dec 19 10:15:45 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:15:45 EST 2021,3,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,MSC,21,,21,,0,1,,Sun Dec 19 10:14:54 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Fuzzy,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;0.8,15.80733681,,Sun Dec 19 15:14:54 EST 2021,3,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:11:14 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:11:14 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:11:04 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:11:04 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:10:50 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:10:50 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:10:36 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:10:36 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:10:20 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:10:20 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:10:03 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:10:03 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:09:49 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:09:49 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:09:34 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:09:34 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:09:16 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:09:16 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawcream,PSC,0,,0,,10,10,,Sun Dec 19 10:09:00 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Transmitted_Fuzzy,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,75 ;85.0 ;0.3,15.80733681,,Sun Dec 19 15:09:00 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,9,,9,,0,1,,Tue Dec 14 13:59:16 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:59:16 EST 2021,2,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,18,,18,,0,1,,Tue Dec 14 13:58:40 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:58:40 EST 2021,6,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,19,,19,,0,1,,Tue Dec 14 13:57:48 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:57:48 EST 2021,1,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,7,,7,,0,1,,Tue Dec 14 13:57:01 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:57:01 EST 2021,1,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,9,,9,,0,1,,Tue Dec 14 13:56:20 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:56:20 EST 2021,2,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,12,,12,,0,1,,Tue Dec 14 13:55:38 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:55:38 EST 2021,2,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,14,,14,,0,1,,Tue Dec 14 13:54:59 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:54:59 EST 2021,1,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,16,,16,,0,1,,Tue Dec 14 13:54:21 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:54:21 EST 2021,3,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,13,,13,,0,1,,Tue Dec 14 13:53:15 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:53:15 EST 2021,4,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,MSC,12,,12,,0,1,,Tue Dec 14 13:51:59 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Interactive changes have been made.>><<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 18:51:59 EST 2021,6,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,PSC,0,,0,,0,1,,Tue Dec 14 14:13:27 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 19:13:27 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,PSC,0,,0,,0,1,,Tue Dec 14 14:13:01 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 19:13:01 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
MF2_RawMilk.csv,,,2,0,1.2,rawskim,PSC,0,,0,,0,1,,Tue Dec 14 14:12:37 EST 2021,,,,,,,,ESLobj2_MF2,,TEMPLATE_Sharp,Class 1,0.841926634,<<Calibration is needed.>>,1,Spread,25 ;85.0 ;3.75,15.80733681,,Tue Dec 14 19:12:37 EST 2021,0,Administrator,10007000/0064,,,,,,,,,,,,,,,,,,,,,,
